date,close,volume,open,high,low
2010-10-13,-166.7,60288.0,-162.94,-162.54,-167.56
2010-10-14,-168.62,53244.0,-166.68,-166.47,-169.84
2010-10-15,-167.46,72100.0,-168.56,-165.19,-168.72
2010-10-18,-165.63,96564.0,-167.45,-163.57,-171.36
2010-10-19,-164.99,53448.0,-166.38,-163.77,-167.45
2010-10-20,-161.88,47373.0,-167.37,-160.76,-167.38
2010-10-21,-161.84,37622.0,-161.74,-159.9,-163.09
2010-10-22,-161.36,41047.0,-161.83,-158.73,-162.44
2010-10-25,-157.68,36195.0,-160.69,-157.08,-161.34
2010-10-26,-160.68,28591.0,-157.83,-157.77,-161.43
2010-10-27,-161.32,28913.0,-160.87,-160.39,-162.56
2010-10-28,-162.16,19441.0,-161.51,-161.21,-162.39
2010-10-29,-165.08,65466.0,-163.89,-163.64,-167.07
2010-11-01,-164.62,49659.0,-165.04,-163.77,-165.8
2010-11-02,-165.44,62292.0,-164.05,-164.05,-166.25
2010-11-03,-164.93,42253.0,-165.19,-163.2,-166.32
2010-11-04,-163.65,44629.0,-164.48,-163.29,-165.36
2010-11-05,-164.46,34655.0,-163.47,-162.94,-164.97
2010-11-08,-164.83,56894.0,-164.45,-164.44,-166.51
2010-11-09,-163.05,60738.0,-164.74,-162.5,-165.4
2010-11-10,-152.62,150005.0,-162.49,-150.58,-162.56
2010-11-11,-155.49,74217.0,-150.93,-150.93,-156.85
2010-11-12,-154.28,126500.0,-155.77,-146.35,-155.79
2010-11-15,-149.65,79039.0,-150.93,-146.41,-150.93
2010-11-16,-154.53,72292.0,-147.92,-147.91,-156.55
2010-11-17,-163.69,80509.0,-155.5,-155.5,-164.59
2010-11-18,-160.32,40286.0,-162.53,-159.21,-162.94
2010-11-19,-156.06,48955.0,-159.11,-155.43,-159.78
2010-11-22,-153.54,47941.0,-156.27,-150.63,-157.08
2010-11-23,-145.63,108470.0,-153.64,-145.51,-155.28
2010-11-24,-137.46,110799.0,-143.41,-132.44,-143.41
2010-11-25,-135.16,45580.0,-137.0,-134.68,-139.65
2010-11-26,-131.96,63799.0,-135.16,-127.88,-136.94
2010-11-29,-125.05,67499.0,-133.45,-120.87,-133.45
2010-11-30,-133.78,65665.0,-125.1,-125.1,-137.15
2010-12-01,-135.59,38016.0,-135.14,-131.39,-137.38
2010-12-02,-138.77,42940.0,-134.24,-132.89,-138.97
2010-12-03,-137.55,43037.0,-138.9,-134.77,-139.12
2010-12-06,-142.64,43282.0,-137.51,-135.89,-144.83
2010-12-07,-139.23,31805.0,-143.49,-138.3,-145.01
2010-12-08,-140.27,28335.0,-139.27,-136.04,-140.39
2010-12-09,-140.96,24461.0,-140.41,-139.81,-143.18
